list-none-m,8,1000,1,24000,359182618,14965,140739
list-none-m,12,1000,1,36000,788442659,21901,321403
list-none-m,16,1000,1,48000,1182091186,24626,478256
list-none-m,24,1000,1,72000,2450605623,34036,825652
list-id-none,1,1,4,3,274965,91655,0
list-id-none,1,2,4,6,294531,49088,0
list-id-none,1,4,4,12,337260,28105,0
list-id-none,1,8,4,24,266646,11110,0
list-id-none,1,16,4,48,276402,5758,0
list-id-none,4,1,4,12,582392,48532,0
list-id-none,4,2,4,24,565860,23577,0
list-id-none,4,4,4,48,609661,12701,0
list-id-none,4,8,4,96,559413,5827,0
list-id-none,4,16,4,192,812242,4230,0
list-id-none,8,1,4,24,1288155,53673,0
list-id-none,8,2,4,48,1329156,27690,0
list-id-none,8,4,4,96,1234729,12861,0
list-id-none,8,8,4,192,1544820,8045,0
list-id-none,8,16,4,384,1645546,4285,0
list-id-none,12,1,4,36,2123580,58988,0
list-id-none,12,2,4,72,2003297,27823,0
list-id-none,12,4,4,144,1117401,7759,0
list-id-none,12,8,4,288,1176987,4086,0
list-id-none,12,16,4,576,2191913,3805,0
list-id-none,16,1,4,48,2446481,50968,0
list-id-none,16,2,4,96,2476257,25794,0
list-id-none,16,4,4,192,2681797,13967,0
list-id-none,16,8,4,384,2618110,6817,0
list-id-none,16,16,4,768,3195486,4160,0
list-id-m,1,10,4,30,591611,19720,530
list-id-m,1,20,4,60,980192,16336,538
list-id-m,1,40,4,120,2457336,20477,595
list-id-m,1,80,4,240,1939360,8080,529
list-id-m,4,10,4,120,4695820,39131,47058
list-id-m,4,20,4,240,3449046,14371,8453
list-id-m,4,40,4,480,7176580,14951,20461
list-id-m,4,80,4,960,6192322,6450,8150
list-id-m,8,10,4,240,1422902,5928,135
list-id-m,8,20,4,480,5436000,11325,37252
list-id-m,8,40,4,960,6992434,7283,26891
list-id-m,8,80,4,1920,16022573,8345,26540
list-id-m,12,10,4,360,10665329,29625,91368
list-id-m,12,20,4,720,7550389,10486,42080
list-id-m,12,40,4,1440,17628764,12242,47523
list-id-m,12,80,4,2880,27108827,9412,59607
list-id-m,16,10,4,480,21647202,45098,70455
list-id-m,16,20,4,960,800972956,834346,7730421
list-id-m,16,40,4,1920,487497573,253904,3882523
list-id-m,16,80,4,3840,39166294,10199,74111
list-id-s,1,10,4,30,591046,19701,1517
list-id-s,1,20,4,60,650259,10837,1101
list-id-s,1,40,4,120,1279766,10664,844
list-id-s,1,80,4,240,2028274,8451,964
list-id-s,4,10,4,120,13294131,110784,173757
list-id-s,4,20,4,240,4972721,20719,52476
list-id-s,4,40,4,480,2188658,4559,10254
list-id-s,4,80,4,960,4471853,4658,11296
list-id-s,8,10,4,240,5641835,23507,19125
list-id-s,8,20,4,480,25514782,53155,395700
list-id-s,8,40,4,960,12384656,12900,49157
list-id-s,8,80,4,1920,39409250,20525,191178
list-id-s,12,10,4,360,12991730,36088,264495
list-id-s,12,20,4,720,186735381,259354,3170944
list-id-s,12,40,4,1440,61720801,42861,549579
list-id-s,12,80,4,2880,181147842,62898,839500
list-id-s,16,10,4,480,5562818,11589,28617
list-id-s,16,20,4,960,111145818,115776,1396253
list-id-s,16,40,4,1920,320730007,167046,3099533
list-id-s,16,80,4,3840,2491012524,648701,13063236
list-none-m,1,1000,4,3000,4870193,1623,392
list-none-m,2,1000,4,6000,11378441,1896,352
list-none-m,4,1000,4,12000,30544640,2545,5501
list-none-m,8,1000,4,24000,78047112,3251,18893
list-none-m,12,1000,4,36000,121044823,3362,31637
list-none-m,1,1000,8,3000,803969,267,19
list-none-m,2,1000,8,6000,2280800,380,174
list-none-m,4,1000,8,12000,9751015,812,824
list-none-m,8,1000,8,24000,29240279,1218,4328
list-none-m,12,1000,8,36000,68875611,1913,13321
list-none-m,1,1000,16,3000,736786,245,23
list-none-m,2,1000,16,6000,1854627,309,111
list-none-m,4,1000,16,12000,10409378,867,604
list-none-m,8,1000,16,24000,18409062,767,2310
list-none-m,12,1000,16,36000,31067265,862,4860
list-none-s,1,1000,4,3000,1127807,375,34
list-none-s,2,1000,4,6000,3961372,660,376
list-none-s,4,1000,4,12000,12517803,1043,2513
list-none-s,8,1000,4,24000,56493783,2353,15546
list-none-s,12,1000,4,36000,108164210,3004,37451
list-none-s,1,1000,8,3000,789317,263,34
list-none-s,2,1000,8,6000,3855635,642,277
list-none-s,4,1000,8,12000,7487877,623,994
list-none-s,8,1000,8,24000,19859001,827,4329
list-none-s,12,1000,8,36000,42474611,1179,12020
list-none-s,1,1000,16,3000,654401,218,34
list-none-s,2,1000,16,6000,1539839,256,76
list-none-s,4,1000,16,12000,4679588,389,445
list-none-s,8,1000,16,24000,9302816,387,1397
list-none-s,12,1000,16,36000,16385991,455,3231
