add-none,8,10000,160000,4307204,26,-5149
add-none,8,100000,1600000,39871508,24,-40210
add-none,12,100,2400,499166,207,0
add-none,12,1000,24000,758481,31,-1119
add-none,12,10000,240000,6348935,26,-3994
add-none,12,100000,2400000,44971033,18,-93920
add-yield-none,2,10,40,179343,4483,0
add-yield-none,4,10,80,193207,2415,7
add-yield-none,8,10,160,398247,2489,0
add-yield-none,12,10,240,684989,2854,0
add-yield-none,2,20,80,191485,2393,20
add-yield-none,4,20,160,218696,1366,37
add-yield-none,8,20,320,634257,1982,13
add-yield-none,12,20,480,504837,1051,70
add-yield-none,2,40,160,239490,1496,36
add-yield-none,4,40,320,250604,783,50
add-yield-none,8,40,640,484916,757,54
add-yield-none,12,40,960,2573883,2681,93
add-yield-none,2,80,320,335686,1049,15
add-yield-none,4,80,640,341253,533,-33
add-yield-none,8,80,1280,1823262,1424,115
add-yield-none,12,80,1920,1855853,966,59
add-yield-none,2,100,400,295481,738,12
add-yield-none,4,100,800,2360540,2950,48
add-yield-none,8,100,1600,604045,377,161
add-yield-none,12,100,2400,2718197,1132,207
add-yield-none,2,1000,4000,2050455,512,-21
add-yield-none,4,1000,8000,1910823,238,86
add-yield-none,8,1000,16000,4595149,287,0
add-yield-none,12,1000,24000,7625558,317,-765
add-yield-none,2,10000,40000,19146457,478,-665
add-yield-none,4,10000,80000,18733764,234,84
add-yield-none,8,10000,160000,20045730,125,-477
add-yield-none,12,10000,240000,26741472,111,-9756
add-yield-none,2,100000,400000,164202902,410,-7007
add-yield-none,4,100000,800000,166846956,208,-18866
add-yield-none,8,100000,1600000,186714730,116,8183
add-yield-none,12,100000,2400000,314733498,131,-111858
add-none,1,100,200,159812,799,0
add-none,1,1000,2000,129602,64,0
add-none,1,10000,20000,320205,16,0
add-none,1,100000,200000,2167409,10,0
add-none,1,1000000,2000000,22877105,11,0
add-none,2,100,400,123414,308,0
add-none,2,1000,4000,142345,35,62
add-none,2,10000,40000,851960,21,-1141
add-none,2,100000,400000,7740147,19,-74381
add-none,2,1000000,4000000,93080288,23,43952
add-none,4,100,800,152808,191,0
add-none,4,1000,8000,303379,37,-8
add-none,4,10000,80000,1847217,23,-6704
add-none,4,100000,800000,18320780,22,-54179
add-none,4,1000000,8000000,205099546,25,-312366
add-yield-none,1,100,200,603981,3019,0
add-yield-none,1,1000,2000,4732255,2366,0
add-yield-none,1,10000,20000,17919600,895,0
add-yield-none,1,100000,200000,162122887,810,0
add-yield-none,1,1000000,2000000,1340243332,670,0
add-yield-none,2,100,400,315579,788,21
add-yield-none,2,1000,4000,1705718,426,-204
add-yield-none,2,10000,40000,14510816,362,-68
add-yield-none,2,100000,400000,151503504,378,-7015
add-yield-none,2,1000000,4000000,1499929315,374,-5843
add-yield-none,4,100,800,393478,491,95
add-yield-none,4,1000,8000,2050325,256,100
add-yield-none,4,10000,80000,18838572,235,79
add-yield-none,4,100000,800000,175280881,219,-4257
add-yield-none,4,1000000,8000000,1585085659,198,-71770
add-yield-m,2,10000,40000,43092451,1077,0
add-yield-m,4,10000,80000,124488184,1556,0
add-yield-m,8,10000,160000,321788158,2011,0
add-yield-m,12,10000,240000,451054871,1879,0
add-yield-c,2,10000,40000,28831583,720,0
add-yield-c,4,10000,80000,65926005,824,0
add-yield-c,8,10000,160000,131668388,822,0
add-yield-c,12,10000,240000,225020770,937,0
add-yield-s,2,10000,40000,35159019,878,0
add-yield-s,4,10000,80000,66678561,833,0
add-yield-s,8,10000,160000,149147529,932,0
add-yield-s,12,10000,240000,242616688,1010,0
add-m,1,10000,20000,772501,38,0
add-m,2,10000,40000,5629195,140,0
add-m,4,10000,80000,15060565,188,0
add-m,8,10000,160000,40400460,252,0
add-m,12,10000,240000,58131322,242,0
add-c,1,10000,20000,553961,27,0
add-c,2,10000,40000,1604847,40,0
add-c,4,10000,80000,5973010,74,0
add-c,8,10000,160000,14492267,90,0
add-c,12,10000,240000,23619365,98,0
add-s,1,10000,20000,447064,22,0
add-s,2,10000,40000,8494813,212,0
add-s,4,10000,80000,17792834,222,0
add-s,8,10000,160000,35248123,220,0
add-s,12,10000,240000,91670960,381,0
add-none,2,100,400,179840,449,0
add-none,2,1000,4000,261563,65,-80
add-none,2,10000,40000,1361366,34,401
add-none,2,100000,400000,10445159,26,-20917
add-none,4,100,800,193520,241,0
add-none,4,1000,8000,323477,40,-6
add-none,4,10000,80000,2434705,30,-4234
add-none,4,100000,800000,22969061,28,-16882
add-none,8,100,1600,331466,207,0
add-none,8,1000,16000,610125,38,694
add-none,8,10000,160000,4692021,29,-2941
add-none,8,100000,1600000,43307750,27,-38587
add-none,12,100,2400,465346,193,0
add-none,12,1000,24000,842550,35,662
add-none,12,10000,240000,6966373,29,-1485
add-none,12,100000,2400000,68131039,28,-55323
add-yield-none,2,10,40,177967,4449,0
add-yield-none,4,10,80,228247,2853,9
add-yield-none,8,10,160,330243,2064,6
add-yield-none,12,10,240,472399,1968,0
add-yield-none,2,20,80,181542,2269,20
add-yield-none,4,20,160,266249,1664,35
add-yield-none,8,20,320,369490,1154,84
add-yield-none,12,20,480,495455,1032,96
